label,ID,trial,trial_type,valid_frames,valid_trial
NaturalVideo,v219621,243,final_test_main,300,True
NaturalVideo,v194362,94,train,300,True
NaturalVideo,v207903,310,final_test_main,300,True
NaturalVideo,v229546,402,train,300,True
NaturalVideo,v281237,57,train,300,True
PinkNoise,v078527,494,train,324,True
NaturalVideo,v841198,244,train,300,True
NaturalVideo,v270946,409,live_test_main,300,True
NaturalVideo,v855337,426,train,300,True
NaturalVideo,v967489,584,final_test_main,300,True
NaturalVideo,v034998,38,train,300,True
NaturalVideo,v911192,476,final_test_bonus,300,True
NaturalVideo,v935094,347,oracle,300,True
NaturalVideo,v612959,510,train,300,True
NaturalImages,v683710,675,live_test_bonus,319,True
PinkNoise,v035085,65,live_test_bonus,324,True
NaturalVideo,v442176,0,live_test_bonus,300,True
NaturalVideo,v368445,346,live_test_bonus,300,True
NaturalVideo,v875939,41,live_test_bonus,300,True
PinkNoise,v078527,168,live_test_bonus,324,True
NaturalVideo,v357134,587,live_test_bonus,300,True
NaturalVideo,v442563,405,live_test_bonus,300,True
NaturalVideo,v645121,187,live_test_bonus,300,True
PinkNoise,v262991,327,live_test_bonus,324,True
NaturalVideo,v592788,608,live_test_bonus,300,True
NaturalVideo,v769464,590,live_test_bonus,300,True
NaturalVideo,v193951,397,live_test_bonus,300,True
NaturalVideo,v058301,349,live_test_bonus,300,True
NaturalVideo,v732726,479,live_test_bonus,300,True
NaturalVideo,v447133,618,live_test_bonus,300,True
NaturalVideo,v294146,297,live_test_bonus,300,True
NaturalImages,v360898,684,live_test_bonus,313,True
NaturalVideo,v339718,178,live_test_bonus,300,True
NaturalVideo,v062282,453,live_test_bonus,300,True
PinkNoise,v687202,192,live_test_bonus,324,True
NaturalVideo,v152277,414,live_test_bonus,300,True
NaturalImages,v874315,693,live_test_bonus,306,True
NaturalVideo,v579266,19,live_test_bonus,300,True
NaturalImages,v874315,705,live_test_bonus,306,True
NaturalVideo,v919728,15,live_test_bonus,300,True
NaturalVideo,v982550,308,live_test_bonus,300,True
NaturalVideo,v477465,536,live_test_bonus,300,True
NaturalVideo,v588863,553,live_test_bonus,300,True
NaturalVideo,v780349,437,live_test_bonus,300,True
NaturalVideo,v653042,293,live_test_bonus,300,True
PinkNoise,v035085,484,live_test_bonus,324,True
NaturalImages,v874315,717,live_test_bonus,305,True
NaturalVideo,v541638,156,live_test_bonus,300,True
NaturalVideo,v967131,613,live_test_bonus,300,True
NaturalVideo,v240939,250,live_test_bonus,300,True
NaturalVideo,v883216,401,live_test_bonus,300,True
NaturalVideo,v729085,233,live_test_bonus,300,True
NaturalVideo,v807082,148,live_test_bonus,300,True
NaturalImages,v874315,681,live_test_bonus,305,True
NaturalVideo,v346237,495,live_test_bonus,300,True
NaturalVideo,v222763,568,live_test_bonus,300,True
NaturalVideo,v967131,355,live_test_bonus,300,True
GaussianDot,v124874,16,live_test_bonus,315,True
NaturalVideo,v249160,567,live_test_bonus,300,True
NaturalVideo,v687648,240,live_test_bonus,300,True
NaturalVideo,v929537,230,live_test_bonus,300,True
NaturalImages,v062658,680,live_test_bonus,326,True
NaturalVideo,v982414,292,live_test_bonus,300,True
NaturalVideo,v714065,238,live_test_bonus,300,True
NaturalVideo,v240939,385,live_test_bonus,300,True
NaturalVideo,v616322,123,live_test_bonus,300,True
NaturalVideo,v482709,252,live_test_bonus,300,True
NaturalVideo,v579266,198,live_test_bonus,300,True
NaturalVideo,v583053,79,live_test_bonus,300,True
NaturalImages,v062658,699,live_test_bonus,326,True
NaturalVideo,v818065,562,live_test_bonus,300,True
NaturalVideo,v858371,653,live_test_bonus,300,True
NaturalVideo,v400919,558,live_test_bonus,300,True
