recording,label,video_ID,trial,trial_type,valid_frames,valid_trial,valid_frames_video,valid_frames_response,valid_response
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v459625,102,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v695464,549,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v914100,700,final_test_bonus,318,True,318,318,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v853255,636,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v614244,440,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v107154,224,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v013217,301,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v841882,90,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v028821,596,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v506840,540,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v901705,358,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v756078,622,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v711644,38,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v961510,632,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v153259,522,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v279923,479,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v096291,617,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v568065,524,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v781932,292,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v640282,650,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v661977,369,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v609482,705,final_test_bonus,317,True,317,317,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v035864,165,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v695464,371,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v732196,133,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v692184,610,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v545606,277,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v658412,204,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v708562,312,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v523017,370,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v614244,131,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v226016,44,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v914100,669,final_test_bonus,318,True,318,318,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v585096,93,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v304032,409,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v614244,570,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v407940,308,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v772353,109,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v483277,304,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v302242,514,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v278885,565,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v771375,104,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365004,360,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v013217,400,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v679996,346,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v828311,467,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v464153,531,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v584348,263,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v035864,197,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v630528,424,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v105603,351,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v905083,355,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v483277,519,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v096291,581,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v828311,449,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v281266,262,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v673670,73,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v554123,445,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v868368,45,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v767351,272,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v772353,75,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v883356,397,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v913497,401,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v859879,61,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v584348,338,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v767351,119,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v301368,373,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v092324,589,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v483277,107,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v369041,235,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v584348,141,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v049913,261,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365004,313,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v270324,525,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v975809,510,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v162281,331,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v862898,91,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v857462,315,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v584348,191,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v245692,311,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v949661,419,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v013217,10,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v013217,515,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v914100,662,final_test_bonus,318,True,318,318,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v747997,340,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v359947,42,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v732196,548,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v415394,407,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v570340,612,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v585224,698,final_test_bonus,318,True,318,318,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v505974,259,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v629507,712,final_test_bonus,313,True,313,313,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v359947,237,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v612075,219,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v348898,383,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v322405,480,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v590311,276,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v082448,579,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v614244,291,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v439822,538,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v161694,310,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v881796,451,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v594507,580,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v369041,302,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365004,212,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v043629,396,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v741367,619,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v459625,342,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v982397,112,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v828311,48,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v254731,386,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v483277,201,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v092640,442,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v448513,179,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v967951,124,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v291974,299,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v044064,452,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v397414,213,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v695464,162,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v853607,244,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v344057,100,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v325647,642,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v635503,254,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v084913,422,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v868368,655,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v496138,423,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v325647,139,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v286684,337,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v266320,607,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v570823,398,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v890907,316,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v228338,309,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v590311,97,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v773782,364,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v459625,250,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v570340,344,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v809023,178,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v841628,284,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v875710,175,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v779983,335,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v167149,269,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v281132,123,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v545606,62,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v824146,517,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v584348,461,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v496138,504,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v609482,702,final_test_bonus,317,True,317,317,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v092324,427,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v629507,666,final_test_bonus,313,True,313,313,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v570340,275,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v092324,283,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v919599,199,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v695464,87,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v326142,368,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v584348,198,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v823580,660,final_test_bonus,322,True,322,322,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v506840,564,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v196410,147,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v767351,602,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v189197,164,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v539118,503,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v812541,305,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v826650,227,final_test_bonus,324,True,324,324,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v609482,681,final_test_bonus,317,True,317,317,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v518276,41,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v987944,64,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v496138,136,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v414666,562,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v918185,39,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v629507,690,final_test_bonus,313,True,313,313,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v639598,96,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v088017,187,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v242290,392,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v545606,473,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v868368,67,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v573063,456,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v043192,679,final_test_bonus,319,True,319,319,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v627181,56,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v363614,53,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v265173,280,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v299198,430,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v108742,625,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v823580,701,final_test_bonus,322,True,322,322,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v112133,457,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v276849,376,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v914100,680,final_test_bonus,318,True,318,318,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365004,390,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v706236,656,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v905083,273,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v714909,605,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v184478,343,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v228338,248,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v871582,317,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v868368,31,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v957110,417,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v608536,352,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v105334,513,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v496138,320,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v459625,114,live_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v905083,613,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v286684,143,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v663630,177,final_test_main,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v506840,220,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v301368,255,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v894002,68,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v836406,126,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v703290,621,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v483606,379,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v949182,403,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v872400,567,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v947500,472,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v629507,692,final_test_bonus,313,True,313,313,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v406663,654,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v174292,58,train,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v545606,120,oracle,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,v369041,145,live_test_bonus,300,True,300,300,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v629507,670,final_test_bonus,313,True,313,313,True
dynamic29228-2-10-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v609482,668,final_test_bonus,317,True,317,317,True
