label,ID,trial,trial_type,valid_frames,valid_trial
NaturalVideo,v700553,510,final_test_bonus,300,True
NaturalImages,v693888,675,final_test_bonus,313,True
PinkNoise,v588477,65,final_test_bonus,324,True
NaturalVideo,v157090,0,final_test_bonus,300,True
NaturalVideo,v733988,346,final_test_bonus,300,True
NaturalVideo,v609158,41,final_test_bonus,300,True
PinkNoise,v037155,168,final_test_bonus,324,True
NaturalVideo,v719079,587,final_test_bonus,300,True
NaturalVideo,v894016,405,final_test_bonus,300,True
NaturalVideo,v589324,187,final_test_bonus,300,True
PinkNoise,v178515,327,final_test_bonus,324,True
NaturalVideo,v909263,608,final_test_bonus,300,True
NaturalVideo,v919227,590,final_test_bonus,300,True
NaturalVideo,v935116,397,final_test_bonus,300,True
NaturalVideo,v263280,349,final_test_bonus,300,True
NaturalVideo,v062216,479,final_test_bonus,300,True
NaturalVideo,v821665,618,final_test_bonus,300,True
NaturalVideo,v057623,297,final_test_bonus,300,True
NaturalImages,v508437,684,final_test_bonus,322,True
NaturalVideo,v467349,178,final_test_bonus,300,True
NaturalVideo,v656320,453,final_test_bonus,300,True
PinkNoise,v583767,192,final_test_bonus,324,True
NaturalVideo,v449436,414,final_test_bonus,300,True
NaturalImages,v827550,693,final_test_bonus,317,True
NaturalVideo,v467193,19,final_test_bonus,300,True
NaturalImages,v827550,705,final_test_bonus,317,True
NaturalVideo,v833492,308,final_test_bonus,300,True
NaturalVideo,v085064,536,final_test_bonus,300,True
NaturalVideo,v560502,553,final_test_bonus,300,True
NaturalVideo,v298274,437,final_test_bonus,300,True
NaturalVideo,v691749,293,final_test_bonus,300,True
PinkNoise,v588477,484,final_test_bonus,324,True
NaturalImages,v827550,717,final_test_bonus,317,True
NaturalVideo,v623570,156,final_test_bonus,300,True
NaturalVideo,v558726,613,final_test_bonus,300,True
NaturalVideo,v574000,250,final_test_bonus,300,True
NaturalVideo,v569088,401,final_test_bonus,300,True
NaturalVideo,v221465,233,final_test_bonus,300,True
NaturalVideo,v642139,148,final_test_bonus,300,True
NaturalImages,v827550,681,final_test_bonus,317,True
NaturalVideo,v475913,495,final_test_bonus,300,True
NaturalVideo,v167420,568,final_test_bonus,300,True
NaturalVideo,v558726,355,final_test_bonus,300,True
NaturalVideo,v990828,567,final_test_bonus,300,True
NaturalVideo,v055955,240,final_test_bonus,300,True
NaturalVideo,v529034,230,final_test_bonus,300,True
NaturalImages,v685530,680,final_test_bonus,318,True
NaturalVideo,v321799,292,final_test_bonus,300,True
NaturalVideo,v583636,238,final_test_bonus,300,True
NaturalVideo,v574000,385,final_test_bonus,300,True
NaturalVideo,v080120,123,final_test_bonus,300,True
NaturalVideo,v220086,252,final_test_bonus,300,True
NaturalVideo,v467193,198,final_test_bonus,300,True
NaturalVideo,v385600,79,final_test_bonus,300,True
NaturalImages,v685530,699,final_test_bonus,318,True
NaturalVideo,v592377,562,final_test_bonus,300,True
NaturalVideo,v022890,653,final_test_bonus,300,True
NaturalVideo,v965980,558,final_test_bonus,300,True
