recording,label,video_ID,trial,trial_type,valid_frames,valid_trial,valid_frames_video,valid_frames_response,valid_response
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v908605,0,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v354771,684,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v098064,726,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v961996,65,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v957072,138,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v890565,384,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v192410,683,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v989155,231,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v713357,481,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v173232,388,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v675467,102,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v059234,549,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v892982,700,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v393475,636,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v128879,440,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v354771,224,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v019133,301,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v311522,90,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v449109,596,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v838423,540,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v585146,729,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v824729,358,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v838423,622,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v274512,38,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v926184,632,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v573566,522,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v082081,479,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v398625,617,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v524461,524,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v952145,734,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v957072,292,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v174324,650,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v236925,710,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v362664,369,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v375814,705,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v443764,165,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v326545,371,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v897623,603,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v862126,133,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v192410,610,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v237740,277,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v555763,204,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v391018,312,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v059891,370,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v702359,131,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v678310,44,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v702359,669,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v425838,93,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v794169,409,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v310347,570,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v233170,308,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v702359,109,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v818702,304,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v181102,514,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v192410,565,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v961996,104,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v260072,360,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v376269,400,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v595851,346,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v129694,467,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v445872,531,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v691127,263,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v019133,197,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v675467,424,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v086195,351,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v713357,355,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v421946,519,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v237740,581,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v008231,449,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v098064,15,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v956535,262,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v019133,73,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v926184,445,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v128879,45,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v354771,272,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v224813,75,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v755798,397,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v853383,401,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v726228,61,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v782660,338,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v354761,119,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v794169,12,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v815871,373,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v794169,589,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v515213,107,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v860090,235,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v992414,141,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v541339,261,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v246990,313,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v723185,525,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v957072,510,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v957072,331,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v891550,91,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v237740,315,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v664666,191,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v926184,311,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v911738,419,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v826721,10,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v812720,515,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v512359,723,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v367358,662,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v103965,340,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v782591,42,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v817637,548,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v160654,407,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v105513,612,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v573566,698,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v077318,259,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v697781,712,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v746103,237,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v326545,219,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v071584,383,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v656535,480,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v082081,276,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v326545,579,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v043802,291,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v391018,538,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v511009,737,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v977748,310,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v921412,451,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v006983,580,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v952145,302,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v000470,212,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v420893,396,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v892982,619,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v071584,342,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v957072,112,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v720859,48,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v891550,386,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v326545,201,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v173232,442,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v465290,179,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v524461,124,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v121997,299,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v454603,452,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v876831,213,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v713357,162,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v504143,244,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v008256,100,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v326545,642,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v675467,254,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v471826,422,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v691127,655,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v876831,423,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v664446,139,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v555737,721,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v511009,337,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v128879,607,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v922137,398,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v794169,316,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v994039,309,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v274512,97,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v691127,364,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v274512,250,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v098064,344,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v664446,178,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v071584,284,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v311522,175,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v503412,335,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v354771,269,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v160576,123,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v895433,62,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v973701,517,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v108444,461,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v511009,504,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v324201,702,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v530948,427,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v323595,666,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v892982,275,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v891550,283,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v703866,199,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v589878,87,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v713357,591,final_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v082081,368,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v082081,198,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v293839,660,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v573566,564,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v618980,147,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v354771,602,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v638164,164,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v098064,503,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v190989,305,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v989155,227,oracle,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v938068,681,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v929833,41,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v616321,64,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v957072,136,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v573566,562,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v432323,39,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v528662,690,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v544372,96,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v524461,187,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v704320,392,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v479248,473,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v357370,67,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v579722,456,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v983261,679,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v274512,56,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v260072,53,live_test_main,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v568748,280,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v516179,430,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v573566,625,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v916240,701,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v961996,457,live_test_bonus,240,True,240,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v367129,376,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,GaussianDot,v926184,680,final_test_bonus,315,True,315,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v659949,390,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v817449,656,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v863818,273,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v312956,605,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v862585,343,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v395984,248,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v173232,317,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v716939,31,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v256817,417,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v406105,352,train,300,True,300,300,True
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v274512,513,final_test_bonus,300,True,300,315,False
dynamic29712-5-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v716725,320,train,300,True,300,300,True
