recording,label,trial,trial_type,video_ID,valid_frames,valid_trial,valid_frames_video,valid_frames_response,valid_frames_pupil,valid_frames_gaze,valid_frames_locomotion,valid_video,valid_response,valid_pupil,valid_gaze,valid_locomotion
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,468,live_test_main,v192410,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,441,final_test_bonus,v128879,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,174,train,v320016,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,362,train,v637632,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,673,final_test_bonus,v891550,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,569,train,v474886,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,578,final_test_main,v675467,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,393,final_test_main,v472520,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,168,oracle,v367358,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,99,train,v367081,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,226,live_test_main,v260072,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,626,live_test_bonus,v926184,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,374,final_test_main,v471826,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,492,train,v014732,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,95,oracle,v071584,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,239,live_test_bonus,v237740,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,150,live_test_main,v702359,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,52,final_test_bonus,v838423,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,108,train,v595984,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,676,train,v543013,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,606,final_test_bonus,v160576,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,278,final_test_bonus,v891550,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,556,train,v388433,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,399,train,v922253,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,722,final_test_bonus,v098064,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,17,final_test_main,v019133,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,206,final_test_bonus,v961996,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,694,final_test_main,v472520,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,130,live_test_main,v702359,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,486,live_test_main,v192410,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,508,train,v246583,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,298,oracle,v989155,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,266,final_test_bonus,v443764,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,228,oracle,v071584,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,54,train,v315356,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,76,final_test_bonus,v098064,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,0,train,v908605,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,684,live_test_bonus,v354771,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,726,final_test_bonus,v098064,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,65,final_test_bonus,v961996,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,138,live_test_bonus,v957072,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,384,train,v890565,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,683,live_test_main,v192410,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,231,oracle,v989155,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,481,live_test_main,v713357,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,388,final_test_bonus,v173232,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,102,final_test_main,v675467,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,549,train,v059234,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,700,live_test_bonus,v892982,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,636,train,v393475,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,440,final_test_bonus,v128879,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,224,live_test_bonus,v354771,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,301,final_test_main,v019133,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,90,live_test_main,v311522,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,596,train,v449109,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,540,final_test_bonus,v838423,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,729,train,v585146,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,358,train,v824729,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,622,final_test_bonus,v838423,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,38,final_test_bonus,v274512,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,632,live_test_bonus,v926184,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,522,final_test_bonus,v573566,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,479,final_test_bonus,v082081,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,617,train,v398625,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,524,final_test_bonus,v524461,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,734,live_test_bonus,v952145,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,292,live_test_bonus,v957072,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,650,train,v174324,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,710,train,v236925,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,369,train,v362664,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,705,train,v375814,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,165,final_test_bonus,v443764,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,371,oracle,v326545,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,603,train,v897623,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,133,train,v862126,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,610,live_test_main,v192410,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,277,live_test_bonus,v237740,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,204,train,v555763,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,312,final_test_bonus,v391018,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,370,train,v059891,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,131,live_test_main,v702359,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,44,train,v678310,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,669,live_test_main,v702359,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,93,train,v425838,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,409,final_test_bonus,v794169,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,570,train,v310347,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,308,train,v233170,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,304,train,v818702,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,514,train,v181102,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,565,live_test_main,v192410,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,104,final_test_bonus,v961996,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,360,live_test_main,v260072,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,400,train,v376269,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,346,train,v595851,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,467,train,v129694,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,531,train,v445872,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,263,final_test_main,v691127,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,197,final_test_main,v019133,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,424,final_test_main,v675467,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,351,train,v086195,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,355,live_test_main,v713357,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,519,train,v421946,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,581,live_test_bonus,v237740,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,449,train,v008231,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,15,final_test_bonus,v098064,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,262,train,v956535,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,73,final_test_main,v019133,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,445,live_test_bonus,v926184,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,45,final_test_bonus,v128879,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,272,live_test_bonus,v354771,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,75,train,v224813,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,397,train,v755798,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,401,train,v853383,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,61,train,v726228,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,338,train,v782660,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,119,train,v354761,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,12,final_test_bonus,v794169,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,373,train,v815871,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,589,final_test_bonus,v794169,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,107,train,v515213,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,235,train,v860090,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,141,train,v992414,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,261,train,v541339,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,313,train,v246990,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,525,train,v723185,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,510,live_test_bonus,v957072,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,331,live_test_bonus,v957072,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,91,final_test_bonus,v891550,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,315,live_test_bonus,v237740,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,191,train,v664666,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,311,live_test_bonus,v926184,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,419,train,v911738,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,10,train,v826721,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,515,train,v812720,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,723,train,v512359,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,662,oracle,v367358,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,340,train,v103965,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,42,train,v782591,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,548,train,v817637,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,407,train,v160654,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,612,train,v105513,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,698,final_test_bonus,v573566,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,259,train,v077318,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,712,train,v697781,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,237,train,v746103,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,219,oracle,v326545,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,383,oracle,v071584,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,480,train,v656535,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,276,final_test_bonus,v082081,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,579,oracle,v326545,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,291,train,v043802,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,538,final_test_bonus,v391018,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,737,final_test_main,v511009,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,310,train,v977748,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,580,train,v006983,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,302,live_test_bonus,v952145,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,212,train,v000470,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,396,train,v420893,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,619,live_test_bonus,v892982,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,342,oracle,v071584,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,112,live_test_bonus,v957072,315,True,315,315,315,315,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,48,train,v720859,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,Gabor,386,final_test_bonus,v891550,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,201,oracle,v326545,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,179,train,v465290,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,RandomDots,124,final_test_bonus,v524461,240,True,240,240,315,240,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,299,train,v121997,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,452,train,v454603,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,213,oracle,v876831,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,162,live_test_main,v713357,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,244,train,v504143,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,100,train,v008256,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,642,oracle,v326545,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,254,final_test_main,v675467,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,422,final_test_main,v471826,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,655,final_test_main,v691127,300,True,300,300,315,300,315,True,True,True,True,True
dynamic29514-2-9-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,423,oracle,v876831,300,True,300,300,315,300,315,True,True,True,True,True
