label,ID,trial,trial_type,valid_frames,valid_trial
NaturalVideo,v378547,679,train,300,True
NaturalVideo,v486104,39,final_test_main,300,True
GaussianDot,v904282,445,train,315,True
NaturalVideo,v571737,574,train,300,True
NaturalVideo,v598034,202,train,300,True
NaturalVideo,v755178,378,live_test_bonus,300,True
NaturalVideo,v027811,483,train,300,True
NaturalVideo,v896202,218,final_test_main,300,True
NaturalVideo,v289230,392,train,300,True
NaturalVideo,v936269,54,train,300,True
GaussianDot,v664518,302,live_test_bonus,315,True
NaturalVideo,v668339,72,train,300,True
NaturalVideo,v443652,264,train,300,True
RandomDots,v292143,124,train,240,True
NaturalVideo,v570779,592,oracle,300,True
Gabor,v516325,126,train,300,True
GaussianDot,v664518,243,live_test_main,315,True
RandomDots,v246891,94,train,240,True
NaturalVideo,v704224,310,train,300,True
Gabor,v142850,402,oracle,300,True
RandomDots,v711690,57,final_test_bonus,240,True
NaturalVideo,v896202,494,live_test_main,300,True
NaturalVideo,v328041,244,train,300,True
RandomDots,v711690,409,live_test_main,240,True
NaturalVideo,v808362,584,train,300,True
Gabor,v142850,38,final_test_bonus,300,True
NaturalVideo,v754631,476,final_test_bonus,300,True
GaussianDot,v809734,347,train,315,True
GaussianDot,v213345,510,train,315,True
RandomDots,v602043,65,train,240,True
NaturalVideo,v849415,0,train,300,True
NaturalVideo,v961441,346,live_test_bonus,300,True
NaturalVideo,v024337,41,train,300,True
NaturalVideo,v867424,168,train,300,True
RandomDots,v465514,587,live_test_main,240,True
NaturalVideo,v226111,405,live_test_bonus,300,True
RandomDots,v292143,187,live_test_main,240,True
NaturalVideo,v871738,327,live_test_main,300,True
NaturalVideo,v867424,608,train,300,True
NaturalVideo,v138146,590,oracle,300,True
NaturalVideo,v209909,397,train,300,True
NaturalVideo,v896202,349,train,300,True
RandomDots,v246891,479,train,240,True
NaturalVideo,v283301,618,train,300,True
RandomDots,v465514,297,final_test_main,240,True
GaussianDot,v797643,684,live_test_main,315,True
NaturalVideo,v394780,178,train,300,True
NaturalVideo,v411255,453,train,300,True
NaturalVideo,v630593,192,final_test_bonus,300,True
NaturalVideo,v053610,414,train,300,True
NaturalVideo,v198719,693,live_test_bonus,300,True
NaturalVideo,v657428,19,train,300,True
NaturalVideo,v357039,705,train,300,True
Gabor,v720842,15,train,300,True
NaturalVideo,v058781,308,oracle,300,True
NaturalVideo,v729939,536,train,300,True
NaturalVideo,v749583,553,final_test_bonus,300,True
NaturalVideo,v160829,437,train,300,True
NaturalVideo,v138146,293,train,300,True
NaturalVideo,v049640,484,train,300,True
Gabor,v720842,717,train,300,True
NaturalVideo,v350470,156,final_test_main,300,True
NaturalVideo,v788381,613,train,300,True
Gabor,v142850,250,train,300,True
NaturalVideo,v236167,401,final_test_bonus,300,True
NaturalVideo,v657428,233,final_test_bonus,300,True
GaussianDot,v664518,148,final_test_bonus,315,True
NaturalVideo,v609530,681,final_test_main,300,True
NaturalVideo,v643331,495,final_test_main,300,True
NaturalVideo,v275137,568,live_test_bonus,300,True
NaturalVideo,v434173,355,train,300,True
NaturalVideo,v747127,16,final_test_bonus,300,True
NaturalVideo,v731721,567,train,300,True
NaturalVideo,v964529,240,live_test_bonus,300,True
NaturalVideo,v796115,230,final_test_bonus,300,True
GaussianDot,v904282,680,final_test_bonus,315,True
GaussianDot,v213345,292,train,315,True
NaturalVideo,v000945,238,train,300,True
NaturalVideo,v835225,385,train,300,True
RandomDots,v376039,123,final_test_bonus,240,True
NaturalVideo,v108019,252,oracle,300,True
RandomDots,v246891,198,train,240,True
NaturalVideo,v241699,79,live_test_bonus,300,True
NaturalVideo,v286975,699,train,300,True
RandomDots,v387250,562,live_test_bonus,240,True
GaussianDot,v904282,653,final_test_main,315,True
NaturalVideo,v957726,558,train,300,True
