label,ID,trial,trial_type,valid_frames,valid_trial
NaturalVideo,v840939,483,train,300,True
Gabor,v390026,218,train,300,True
NaturalVideo,v968579,392,train,300,True
NaturalVideo,v311199,442,final_test_bonus,300,True
RandomDots,v889455,54,live_test_main,240,True
NaturalVideo,v542914,302,live_test_main,300,True
NaturalVideo,v580618,72,live_test_bonus,300,True
NaturalVideo,v480520,264,train,300,True
RandomDots,v578618,124,train,240,True
NaturalVideo,v402614,592,live_test_bonus,300,True
RandomDots,v578618,126,final_test_bonus,240,True
NaturalVideo,v958599,243,train,300,True
NaturalVideo,v962942,94,train,300,True
NaturalVideo,v272210,310,train,300,True
RandomDots,v572791,402,train,240,True
NaturalVideo,v958599,57,final_test_bonus,300,True
Gabor,v903162,494,live_test_main,300,True
Gabor,v390026,244,train,300,True
NaturalVideo,v009149,409,live_test_bonus,300,True
NaturalVideo,v696488,426,train,300,True
NaturalVideo,v868692,584,live_test_bonus,300,True
NaturalVideo,v941526,38,final_test_main,300,True
RandomDots,v444977,476,train,240,True
NaturalVideo,v246438,347,final_test_bonus,300,True
RandomDots,v659762,510,final_test_bonus,240,True
RandomDots,v763701,675,final_test_bonus,240,True
NaturalVideo,v722558,65,final_test_bonus,300,True
NaturalVideo,v698535,0,final_test_bonus,300,True
NaturalVideo,v958599,346,final_test_bonus,300,True
NaturalVideo,v473722,41,final_test_bonus,300,True
NaturalVideo,v548426,168,final_test_bonus,300,True
NaturalVideo,v083551,587,final_test_bonus,300,True
NaturalVideo,v846665,405,final_test_bonus,300,True
NaturalVideo,v641012,187,final_test_bonus,300,True
NaturalVideo,v840426,327,final_test_bonus,300,True
NaturalVideo,v053416,608,final_test_bonus,300,True
NaturalVideo,v968579,590,final_test_bonus,300,True
NaturalVideo,v910984,397,final_test_bonus,300,True
NaturalVideo,v383194,349,final_test_bonus,300,True
NaturalVideo,v894905,479,final_test_bonus,300,True
NaturalVideo,v924069,618,final_test_bonus,300,True
NaturalVideo,v817821,297,final_test_bonus,300,True
NaturalImages,v738049,684,final_test_bonus,313,True
NaturalVideo,v648393,178,final_test_bonus,300,True
NaturalVideo,v028958,453,final_test_bonus,300,True
NaturalVideo,v083551,192,final_test_bonus,300,True
NaturalVideo,v678010,414,final_test_bonus,300,True
NaturalImages,v497685,693,final_test_bonus,318,True
NaturalVideo,v924069,19,final_test_bonus,300,True
NaturalImages,v738049,705,final_test_bonus,313,True
NaturalVideo,v931445,15,final_test_bonus,300,True
RandomDots,v578618,308,final_test_bonus,240,True
NaturalVideo,v152510,536,final_test_bonus,300,True
NaturalVideo,v180541,553,final_test_bonus,300,True
NaturalVideo,v965245,437,final_test_bonus,300,True
NaturalVideo,v647445,293,final_test_bonus,300,True
RandomDots,v763701,484,final_test_bonus,240,True
NaturalImages,v699160,717,final_test_bonus,325,True
NaturalVideo,v586690,156,final_test_bonus,300,True
NaturalVideo,v216799,613,final_test_bonus,300,True
RandomDots,v659762,250,final_test_bonus,240,True
NaturalVideo,v071972,233,final_test_bonus,300,True
Gabor,v390026,148,final_test_bonus,300,True
NaturalImages,v497685,681,final_test_bonus,318,True
NaturalVideo,v437591,495,final_test_bonus,300,True
NaturalVideo,v901724,568,final_test_bonus,300,True
Gabor,v543717,355,final_test_bonus,300,True
NaturalVideo,v437591,16,final_test_bonus,300,True
RandomDots,v889455,567,final_test_bonus,240,True
NaturalVideo,v657324,240,final_test_bonus,300,True
NaturalVideo,v804899,230,final_test_bonus,300,True
NaturalImages,v441350,680,final_test_bonus,315,True
Gabor,v381850,292,final_test_bonus,300,True
NaturalVideo,v924069,238,final_test_bonus,300,True
NaturalVideo,v907990,385,final_test_bonus,300,True
NaturalVideo,v321770,123,final_test_bonus,300,True
Gabor,v543717,252,final_test_bonus,300,True
NaturalVideo,v816449,198,final_test_bonus,300,True
NaturalVideo,v309406,79,final_test_bonus,300,True
NaturalImages,v497685,699,final_test_bonus,318,True
NaturalVideo,v329444,562,final_test_bonus,300,True
NaturalVideo,v538786,653,final_test_bonus,300,True
RandomDots,v572791,558,final_test_bonus,240,True
