recording,label,ID,trial,trial_type,valid_frames,valid_trial,valid_frames_video,valid_frames_response
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v233012,90,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v730081,596,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v349458,540,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v287289,358,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v272291,622,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v840449,38,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v833548,632,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v623428,522,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v084725,479,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v065630,617,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v484196,524,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v760136,292,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v816709,650,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v098651,710,live_test_bonus,319,True,319,319
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v434018,369,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v582341,705,live_test_bonus,306,True,306,306
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v331596,165,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v577941,371,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v399418,603,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v549969,133,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v937319,610,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v749883,277,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v655470,204,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v604582,312,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v103599,370,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v302402,131,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v589678,44,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v065428,669,live_test_bonus,326,True,326,326
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v996546,93,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v253762,409,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v302402,570,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v006266,308,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v587358,109,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v074615,304,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v501991,514,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v944087,565,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v642818,104,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v001128,360,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v452255,400,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v848184,346,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v358861,467,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v388612,531,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v317244,263,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v331596,197,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v009000,424,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v593899,351,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v191606,355,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v074615,519,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v065630,581,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v358861,449,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v354494,15,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v254601,262,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v416581,73,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v641681,445,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v233418,45,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v050973,272,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v587358,75,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v436589,397,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v990239,401,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v236119,61,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v317244,338,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v050973,119,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v858419,12,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v375405,373,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v181977,589,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v074615,107,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v659477,235,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v317244,141,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v395413,261,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v001128,313,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v649313,525,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v010726,510,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v884267,331,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v673762,91,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v426031,315,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v317244,191,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v765664,311,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v004627,419,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v452255,10,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v452255,515,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v065428,662,live_test_bonus,326,True,326,326
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v328194,340,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v001281,42,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v549969,548,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v115637,407,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v391908,612,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v139482,698,live_test_bonus,310,True,310,310
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v444549,259,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v098651,712,live_test_bonus,319,True,319,319
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v001281,237,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v913739,219,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v134764,383,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v323299,480,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v336984,276,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v242743,579,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v302402,291,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v001463,538,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v284105,310,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v646258,451,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v225455,580,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v659477,302,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v001128,212,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v894895,396,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v004130,619,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v692395,342,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v027491,112,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v358861,48,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v720055,386,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v074615,201,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v343117,442,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v431653,179,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v411080,124,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v848391,299,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v379114,452,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v212774,213,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v577941,162,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v440287,244,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v984871,100,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v078629,642,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v513037,254,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v271160,422,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v233418,655,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v785207,423,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v078629,139,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v821599,337,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v891875,607,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v526087,398,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v486367,316,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365958,309,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v336984,97,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v774778,364,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v692395,250,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v391908,344,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v683043,178,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v477971,284,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v826304,175,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v560545,335,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v765789,269,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v850356,123,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v749883,62,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v987994,517,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v317244,461,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v785207,504,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v582341,702,live_test_bonus,305,True,305,305
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v181977,427,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v098651,666,live_test_bonus,319,True,319,319
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v391908,275,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v181977,283,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v874592,199,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v577941,87,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v528815,591,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v570605,368,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v317244,198,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v969497,660,live_test_bonus,313,True,313,313
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v349458,564,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v130128,147,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v050973,602,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v565351,164,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v794387,503,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v211536,305,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v719390,227,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v582341,681,live_test_bonus,305,True,305,305
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v747519,41,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v491700,64,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v785207,136,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v850423,562,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v240009,39,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v098651,690,live_test_bonus,319,True,319,319
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v469782,96,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v780809,187,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v579628,392,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v749883,473,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v233418,67,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365507,456,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v090089,679,live_test_bonus,313,True,313,313
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v897033,56,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v832363,53,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v102466,280,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v694694,430,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v280601,625,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v969497,701,live_test_bonus,313,True,313,313
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v582753,457,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v594632,376,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v065428,680,live_test_bonus,326,True,326,326
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v001128,390,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v444676,656,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v191606,273,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v986888,605,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v172762,343,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365958,248,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v652276,317,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v233418,31,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v633416,417,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v105716,352,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v948005,513,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v785207,320,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v692395,114,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v191606,613,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v821599,143,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v354494,177,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v349458,220,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v354494,11,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v375405,255,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v250421,68,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v284404,126,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v081755,621,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v698729,379,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v708721,403,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v748805,567,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v324522,472,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v098651,692,live_test_bonus,319,True,319,319
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v945642,654,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v809948,58,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v749883,120,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v659477,145,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v098651,670,live_test_bonus,321,True,321,321
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v583546,668,live_test_bonus,403,False,403,403
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v375405,410,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v120734,460,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v078629,539,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v591819,229,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v224321,234,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v412090,649,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v349458,435,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v452255,434,final_test_bonus,315,True,315,315
