recording,label,ID,trial,trial_type,valid_frames,valid_trial,valid_frames_video,valid_frames_response
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v506587,369,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v437591,165,final_test_main,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v584509,371,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v722519,603,oracle,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v959473,133,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v053416,610,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v817821,277,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v833966,204,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v690437,312,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v383194,370,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v958599,131,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v473722,44,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v104994,669,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v698694,93,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v572791,409,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v662688,570,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v738049,308,train,313,True,313,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v497685,109,train,318,True,318,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v417485,304,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v437591,514,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v724476,565,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v626125,104,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v132979,360,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v562408,400,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v840426,346,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v666736,467,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v622182,531,live_test_main,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v659762,263,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v641012,197,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v473894,424,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v977674,351,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v889455,355,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v470573,519,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v326613,581,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v673937,449,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v441350,15,train,315,True,315,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v903162,262,final_test_main,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v731104,73,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v450635,445,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v699160,45,train,325,True,325,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v426407,272,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v187666,75,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v544195,397,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v225248,401,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v973594,61,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v889455,338,final_test_main,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v441350,119,train,315,True,315,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v054019,12,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v083551,373,oracle,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v440854,589,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v933371,107,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v763701,235,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v256597,141,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v578618,261,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v837506,313,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v435922,525,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v963314,510,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v148885,331,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v497685,91,oracle,318,True,318,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v722519,315,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v218595,191,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v434168,311,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v682479,419,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v554811,10,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v487047,515,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v381850,662,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v358323,340,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v971425,42,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v251064,548,train,310,True,310,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v309693,407,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v440854,612,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v749530,259,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v377470,237,live_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v580618,219,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v377470,383,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v284082,480,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v321770,276,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v381850,579,oracle,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v998912,291,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v152510,538,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v647445,310,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v444977,451,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v444977,580,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v722519,302,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v648393,212,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v699787,396,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v749530,619,live_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v284753,342,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v124949,112,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v640765,48,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v135330,386,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v028823,201,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v678010,442,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v903162,179,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v266566,124,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v473719,299,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v262052,452,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v440854,213,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v586690,162,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v648393,244,live_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v064952,100,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v410139,642,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v358323,254,oracle,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v785856,422,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v746662,655,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v440854,423,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v124608,139,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v724813,337,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v809455,607,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v054019,398,live_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v630359,316,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v381850,309,oracle,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v962942,97,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v622182,364,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v424463,250,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v508520,344,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v548426,178,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v377470,284,live_test_main,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v321770,175,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v441350,335,oracle,315,True,315,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v647926,269,train,320,True,320,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v749530,123,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v543717,62,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v701513,517,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v722519,461,final_test_main,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v251064,504,train,310,True,310,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v699160,427,train,325,True,325,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v722519,666,final_test_main,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v083551,275,final_test_main,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v578618,283,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v018407,199,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v445087,87,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v580618,591,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v246438,368,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v543717,198,final_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v930839,660,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v246438,564,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v054019,147,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v762787,602,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v738049,164,train,313,True,313,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v586308,503,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v572791,305,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v499749,227,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v318681,681,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v941526,41,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v743806,64,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v662159,136,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v572791,562,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v732660,39,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v071972,96,final_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v162544,187,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v944907,392,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v763701,473,final_test_main,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v980666,67,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v900113,456,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v889455,679,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v054019,56,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v474782,53,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v381850,280,oracle,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v102244,430,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v659762,625,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v888199,457,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v647926,376,final_test_bonus,320,True,320,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v648393,680,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v388045,390,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v581245,656,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v586237,273,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v358323,605,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v458891,343,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v246438,248,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v713624,317,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v062124,31,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v968579,417,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v734131,352,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v580618,513,final_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v542914,320,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v958599,114,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v554574,613,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v377470,143,live_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v251064,177,live_test_bonus,310,True,310,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v083551,220,final_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v444977,11,oracle,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v817821,255,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v437591,68,oracle,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v889455,126,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v924069,621,final_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v722639,379,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v914533,403,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v738049,567,train,313,True,313,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v154404,472,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v538786,654,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v829640,58,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v659762,120,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v454667,145,oracle,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v889455,670,live_test_main,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v441350,668,live_test_bonus,315,True,315,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v907990,410,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v103296,460,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v861797,539,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v693412,229,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v034999,234,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v275200,649,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v376166,435,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v390026,434,final_test_bonus,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v223865,439,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v648976,297,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v910984,420,live_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v845122,166,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v924069,154,live_test_main,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v647926,357,train,320,True,320,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v968579,211,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v437591,189,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v572791,488,final_test_bonus,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v096843,137,final_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,Gabor,v054019,307,train,300,True,300,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v659762,260,train,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v901724,572,final_test_bonus,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v246438,238,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v965245,466,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v280624,550,live_test_main,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v549593,264,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v804899,241,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,RandomDots,v572791,306,final_test_main,240,True,240,325
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalVideo,v259204,586,train,300,True,300,300
dynamic29623-4-9-Video-9b4f6a1a067fe51e15306b9628efea20,NaturalImages,v251064,303,final_test_main,310,True,310,325
